"age_group";"vac_exposure_date";"vac_concept_id";"n"
"50-59";2021-07-08;"Pfizer-mRNA-BNT162b";46
"50-59";2021-07-08;"Moderna-mRNA-1273";13
"50-59";2021-07-08;"AZ-ChAdOx1";70
"50-59";2021-07-08;"Jansen-Ad26";10
"50-59";2021-07-09;"Pfizer-mRNA-BNT162b";55
"50-59";2021-07-09;"Moderna-mRNA-1273";31
"50-59";2021-07-09;"AZ-ChAdOx1";63
"50-59";2021-07-09;"Jansen-Ad26";9
"50-59";2021-07-10;"Pfizer-mRNA-BNT162b";17
"50-59";2021-07-10;"Moderna-mRNA-1273";5
"50-59";2021-07-10;"AZ-ChAdOx1";54
"50-59";2021-07-10;"Jansen-Ad26";2
"50-59";2021-07-11;"Pfizer-mRNA-BNT162b";7
"50-59";2021-07-11;"Moderna-mRNA-1273";14
"50-59";2021-07-11;"AZ-ChAdOx1";19
"50-59";2021-07-11;"Jansen-Ad26";3
"50-59";2021-07-12;"Pfizer-mRNA-BNT162b";26
"50-59";2021-07-12;"Moderna-mRNA-1273";15
"50-59";2021-07-12;"AZ-ChAdOx1";45
"50-59";2021-07-12;"Jansen-Ad26";7
"50-59";2021-07-13;"Pfizer-mRNA-BNT162b";36
"50-59";2021-07-13;"Moderna-mRNA-1273";9
"50-59";2021-07-13;"AZ-ChAdOx1";35
"50-59";2021-07-13;"Jansen-Ad26";3
"50-59";2021-07-14;"Pfizer-mRNA-BNT162b";17
"50-59";2021-07-14;"Moderna-mRNA-1273";11
"50-59";2021-07-14;"AZ-ChAdOx1";12
"50-59";2021-07-14;"Jansen-Ad26";12
"50-59";2021-07-15;"Pfizer-mRNA-BNT162b";18
"50-59";2021-07-15;"Moderna-mRNA-1273";14
"50-59";2021-07-15;"AZ-ChAdOx1";49
"50-59";2021-07-15;"Jansen-Ad26";16
"50-59";2021-07-16;"Pfizer-mRNA-BNT162b";30
"50-59";2021-07-16;"Moderna-mRNA-1273";17
"50-59";2021-07-16;"AZ-ChAdOx1";31
"50-59";2021-07-16;"Jansen-Ad26";8
"50-59";2021-07-17;"Pfizer-mRNA-BNT162b";1
"50-59";2021-07-17;"Moderna-mRNA-1273";2
"50-59";2021-07-17;"AZ-ChAdOx1";25
"50-59";2021-07-17;"Jansen-Ad26";3
"50-59";2021-07-18;"Pfizer-mRNA-BNT162b";7
"50-59";2021-07-18;"Moderna-mRNA-1273";1
"50-59";2021-07-18;"AZ-ChAdOx1";2
"50-59";2021-07-18;"Jansen-Ad26";2
"50-59";2021-07-19;"Pfizer-mRNA-BNT162b";20
"50-59";2021-07-19;"Moderna-mRNA-1273";4
"50-59";2021-07-19;"AZ-ChAdOx1";5
"50-59";2021-07-19;"Jansen-Ad26";3
"50-59";2021-07-20;"Pfizer-mRNA-BNT162b";17
"50-59";2021-07-20;"Moderna-mRNA-1273";7
"50-59";2021-07-20;"AZ-ChAdOx1";16
"50-59";2021-07-20;"Jansen-Ad26";8
"50-59";2021-07-21;"Pfizer-mRNA-BNT162b";21
"50-59";2021-07-21;"Moderna-mRNA-1273";4
"50-59";2021-07-21;"AZ-ChAdOx1";13
"50-59";2021-07-21;"Jansen-Ad26";7
"50-59";2021-07-22;"Pfizer-mRNA-BNT162b";15
"50-59";2021-07-22;"Moderna-mRNA-1273";10
"50-59";2021-07-22;"AZ-ChAdOx1";26
"50-59";2021-07-22;"Jansen-Ad26";10
"50-59";2021-07-23;"Pfizer-mRNA-BNT162b";26
"50-59";2021-07-23;"Moderna-mRNA-1273";3
"50-59";2021-07-23;"AZ-ChAdOx1";12
"50-59";2021-07-23;"Jansen-Ad26";12
"50-59";2021-07-24;"Pfizer-mRNA-BNT162b";3
"50-59";2021-07-24;"Moderna-mRNA-1273";1
"50-59";2021-07-24;"AZ-ChAdOx1";3
"50-59";2021-07-25;"Pfizer-mRNA-BNT162b";3
"50-59";2021-07-25;"AZ-ChAdOx1";3
"50-59";2021-07-25;"Jansen-Ad26";4
"50-59";2021-07-26;"Pfizer-mRNA-BNT162b";14
"50-59";2021-07-26;"Moderna-mRNA-1273";8
"50-59";2021-07-26;"AZ-ChAdOx1";3
"50-59";2021-07-26;"Jansen-Ad26";4
"50-59";2021-07-27;"Pfizer-mRNA-BNT162b";12
"50-59";2021-07-27;"Moderna-mRNA-1273";2
"50-59";2021-07-27;"AZ-ChAdOx1";2
"50-59";2021-07-27;"Jansen-Ad26";1
"50-59";2021-07-28;"Pfizer-mRNA-BNT162b";15
"50-59";2021-07-28;"Moderna-mRNA-1273";6
"50-59";2021-07-28;"AZ-ChAdOx1";2
"50-59";2021-07-28;"Jansen-Ad26";3
"50-59";2021-07-29;"Pfizer-mRNA-BNT162b";9
"50-59";2021-07-29;"Moderna-mRNA-1273";12
"50-59";2021-07-29;"AZ-ChAdOx1";4
"50-59";2021-07-29;"Jansen-Ad26";4
"50-59";2021-07-30;"Pfizer-mRNA-BNT162b";17
"50-59";2021-07-30;"Moderna-mRNA-1273";7
"50-59";2021-07-30;"AZ-ChAdOx1";3
"50-59";2021-07-30;"Jansen-Ad26";5
"50-59";2021-07-31;"Pfizer-mRNA-BNT162b";2
"50-59";2021-08-01;"Pfizer-mRNA-BNT162b";2
"50-59";2021-08-01;"Moderna-mRNA-1273";1
"50-59";2021-08-02;"Pfizer-mRNA-BNT162b";8
"50-59";2021-08-02;"Moderna-mRNA-1273";4
"50-59";2021-08-02;"AZ-ChAdOx1";1
"50-59";2021-08-02;"Jansen-Ad26";2
"50-59";2021-08-03;"Pfizer-mRNA-BNT162b";11
"50-59";2021-08-03;"Moderna-mRNA-1273";3
"50-59";2021-08-03;"AZ-ChAdOx1";3
"50-59";2021-08-04;"Pfizer-mRNA-BNT162b";23
"50-59";2021-08-04;"Moderna-mRNA-1273";5
"50-59";2021-08-04;"Jansen-Ad26";1
"50-59";2021-08-05;"Pfizer-mRNA-BNT162b";16
"50-59";2021-08-05;"Moderna-mRNA-1273";5
"50-59";2021-08-05;"AZ-ChAdOx1";1
"50-59";2021-08-06;"Pfizer-mRNA-BNT162b";19
"50-59";2021-08-06;"Moderna-mRNA-1273";4
"50-59";2021-08-06;"AZ-ChAdOx1";3
"50-59";2021-08-06;"Jansen-Ad26";2
"50-59";2021-08-07;"Moderna-mRNA-1273";2
"50-59";2021-08-08;"Pfizer-mRNA-BNT162b";2
"50-59";2021-08-09;"Pfizer-mRNA-BNT162b";3
"50-59";2021-08-09;"Moderna-mRNA-1273";4
"50-59";2021-08-09;"Jansen-Ad26";1
"50-59";2021-08-10;"Pfizer-mRNA-BNT162b";17
"50-59";2021-08-10;"Moderna-mRNA-1273";3
"50-59";2021-08-10;"AZ-ChAdOx1";1
"50-59";2021-08-10;"Jansen-Ad26";1
"50-59";2021-08-11;"Pfizer-mRNA-BNT162b";23
"50-59";2021-08-11;"Moderna-mRNA-1273";4
"50-59";2021-08-11;"AZ-ChAdOx1";1
"50-59";2021-08-12;"Pfizer-mRNA-BNT162b";12
"50-59";2021-08-12;"Moderna-mRNA-1273";7
"50-59";2021-08-12;"Jansen-Ad26";2
"50-59";2021-08-13;"Pfizer-mRNA-BNT162b";23
"50-59";2021-08-13;"Moderna-mRNA-1273";11
"50-59";2021-08-13;"Jansen-Ad26";1
"50-59";2021-08-14;"Pfizer-mRNA-BNT162b";9
"50-59";2021-08-14;"AZ-ChAdOx1";1
"50-59";2021-08-15;"Pfizer-mRNA-BNT162b";3
"50-59";2021-08-16;"Pfizer-mRNA-BNT162b";23
"50-59";2021-08-16;"Moderna-mRNA-1273";3
"50-59";2021-08-17;"Pfizer-mRNA-BNT162b";19
"50-59";2021-08-18;"Pfizer-mRNA-BNT162b";27
"50-59";2021-08-18;"Moderna-mRNA-1273";5
"50-59";2021-08-18;"Jansen-Ad26";1
"50-59";2021-08-19;"Pfizer-mRNA-BNT162b";15
"50-59";2021-08-19;"Moderna-mRNA-1273";6
"50-59";2021-08-19;"Jansen-Ad26";1
"50-59";2021-08-20;"Pfizer-mRNA-BNT162b";17
"50-59";2021-08-20;"Moderna-mRNA-1273";1
"50-59";2021-08-20;"Jansen-Ad26";1
"50-59";2021-08-21;"Moderna-mRNA-1273";2
"50-59";2021-08-22;"Pfizer-mRNA-BNT162b";1
"50-59";2021-08-23;"Pfizer-mRNA-BNT162b";9
"50-59";2021-08-23;"Moderna-mRNA-1273";2
"50-59";2021-08-24;"Pfizer-mRNA-BNT162b";16
"50-59";2021-08-24;"Moderna-mRNA-1273";3
"50-59";2021-08-24;"Jansen-Ad26";1
"50-59";2021-08-25;"Pfizer-mRNA-BNT162b";25
"50-59";2021-08-25;"Moderna-mRNA-1273";1
"50-59";2021-08-25;"AZ-ChAdOx1";1
"50-59";2021-08-25;"Jansen-Ad26";1
"50-59";2021-08-26;"Pfizer-mRNA-BNT162b";14
"50-59";2021-08-26;"Moderna-mRNA-1273";3
"50-59";2021-08-26;"AZ-ChAdOx1";1
"50-59";2021-08-27;"Pfizer-mRNA-BNT162b";18
"50-59";2021-08-27;"Moderna-mRNA-1273";4
"50-59";2021-08-27;"Jansen-Ad26";2
"50-59";2021-08-28;"Pfizer-mRNA-BNT162b";1
"50-59";2021-08-29;"Pfizer-mRNA-BNT162b";1
"50-59";2021-08-30;"Pfizer-mRNA-BNT162b";7
"50-59";2021-08-30;"Moderna-mRNA-1273";1
"50-59";2021-08-30;"AZ-ChAdOx1";1
"50-59";2021-08-31;"Pfizer-mRNA-BNT162b";11
"50-59";2021-08-31;"Moderna-mRNA-1273";5
"50-59";2021-08-31;"AZ-ChAdOx1";1
"50-59";2021-09-01;"Pfizer-mRNA-BNT162b";14
"50-59";2021-09-01;"Moderna-mRNA-1273";4
"50-59";2021-09-01;"AZ-ChAdOx1";1
"50-59";2021-09-02;"Pfizer-mRNA-BNT162b";7
"50-59";2021-09-02;"Moderna-mRNA-1273";3
"50-59";2021-09-03;"Pfizer-mRNA-BNT162b";11
"50-59";2021-09-03;"Moderna-mRNA-1273";3
"50-59";2021-09-03;"AZ-ChAdOx1";1
"50-59";2021-09-03;"Jansen-Ad26";1
"50-59";2021-09-04;"Pfizer-mRNA-BNT162b";1
"50-59";2021-09-04;"Moderna-mRNA-1273";1
"50-59";2021-09-06;"Pfizer-mRNA-BNT162b";9
"50-59";2021-09-06;"Jansen-Ad26";1
"50-59";2021-09-07;"Pfizer-mRNA-BNT162b";7
"50-59";2021-09-07;"Moderna-mRNA-1273";4
"50-59";2021-09-07;"AZ-ChAdOx1";1
"50-59";2021-09-08;"Pfizer-mRNA-BNT162b";9
"50-59";2021-09-08;"Moderna-mRNA-1273";4
"50-59";2021-09-09;"Pfizer-mRNA-BNT162b";10
"50-59";2021-09-09;"Moderna-mRNA-1273";2
"50-59";2021-09-09;"Jansen-Ad26";1
"50-59";2021-09-10;"Pfizer-mRNA-BNT162b";9
"50-59";2021-09-10;"Moderna-mRNA-1273";4
"50-59";2021-09-11;"Pfizer-mRNA-BNT162b";2
"50-59";2021-09-11;"Moderna-mRNA-1273";5
"50-59";2021-09-12;"Moderna-mRNA-1273";5
"50-59";2021-09-13;"Pfizer-mRNA-BNT162b";2
"50-59";2021-09-13;"Moderna-mRNA-1273";25
"50-59";2021-09-14;"Pfizer-mRNA-BNT162b";14
"50-59";2021-09-14;"Moderna-mRNA-1273";29
"50-59";2021-09-14;"Jansen-Ad26";1
"50-59";2021-09-15;"Pfizer-mRNA-BNT162b";10
"50-59";2021-09-15;"Moderna-mRNA-1273";8
"50-59";2021-09-16;"Pfizer-mRNA-BNT162b";12
"50-59";2021-09-16;"Moderna-mRNA-1273";13
"50-59";2021-09-16;"AZ-ChAdOx1";1
"50-59";2021-09-17;"Pfizer-mRNA-BNT162b";16
"50-59";2021-09-17;"Moderna-mRNA-1273";15
"50-59";2021-09-17;"AZ-ChAdOx1";1
"50-59";2021-09-18;"Pfizer-mRNA-BNT162b";1
"50-59";2021-09-19;"Pfizer-mRNA-BNT162b";1
"50-59";2021-09-20;"Pfizer-mRNA-BNT162b";4
"50-59";2021-09-20;"Moderna-mRNA-1273";14
"50-59";2021-09-21;"Pfizer-mRNA-BNT162b";5
"50-59";2021-09-21;"Moderna-mRNA-1273";21
"50-59";2021-09-21;"AZ-ChAdOx1";3
"50-59";2021-09-22;"Pfizer-mRNA-BNT162b";9
"50-59";2021-09-22;"Moderna-mRNA-1273";19
"50-59";2021-09-23;"Pfizer-mRNA-BNT162b";5
"50-59";2021-09-23;"Moderna-mRNA-1273";28
"50-59";2021-09-24;"Pfizer-mRNA-BNT162b";6
"50-59";2021-09-24;"Moderna-mRNA-1273";4
"50-59";2021-09-25;"Pfizer-mRNA-BNT162b";2
"50-59";2021-09-27;"Pfizer-mRNA-BNT162b";6
"50-59";2021-09-27;"Moderna-mRNA-1273";8
"50-59";2021-09-28;"Pfizer-mRNA-BNT162b";8
"50-59";2021-09-28;"Moderna-mRNA-1273";35
"50-59";2021-09-28;"Jansen-Ad26";1
"50-59";2021-09-29;"Pfizer-mRNA-BNT162b";12
"50-59";2021-09-29;"Moderna-mRNA-1273";95
"50-59";2021-09-30;"Pfizer-mRNA-BNT162b";14
"50-59";2021-09-30;"Moderna-mRNA-1273";60
"50-59";2021-09-30;"Jansen-Ad26";1
"50-59";2021-10-01;"Pfizer-mRNA-BNT162b";7
"50-59";2021-10-01;"Moderna-mRNA-1273";33
"50-59";2021-10-02;"Pfizer-mRNA-BNT162b";2
"50-59";2021-10-02;"Moderna-mRNA-1273";1
"50-59";2021-10-04;"Pfizer-mRNA-BNT162b";5
"50-59";2021-10-04;"Moderna-mRNA-1273";35
"50-59";2021-10-05;"Pfizer-mRNA-BNT162b";5
"50-59";2021-10-05;"Moderna-mRNA-1273";93
"50-59";2021-10-06;"Pfizer-mRNA-BNT162b";14
"50-59";2021-10-06;"Moderna-mRNA-1273";59
"50-59";2021-10-07;"Pfizer-mRNA-BNT162b";9
"50-59";2021-10-07;"Moderna-mRNA-1273";57
"50-59";2021-10-07;"Jansen-Ad26";1
"50-59";2021-10-08;"Pfizer-mRNA-BNT162b";12
"50-59";2021-10-08;"Moderna-mRNA-1273";15
"50-59";2021-10-08;"Jansen-Ad26";1
"50-59";2021-10-11;"Pfizer-mRNA-BNT162b";1
"50-59";2021-10-11;"Moderna-mRNA-1273";5
"50-59";2021-10-13;"Pfizer-mRNA-BNT162b";11
"50-59";2021-10-13;"Moderna-mRNA-1273";25
"50-59";2021-10-14;"Pfizer-mRNA-BNT162b";12
"50-59";2021-10-14;"Moderna-mRNA-1273";43
"50-59";2021-10-15;"Pfizer-mRNA-BNT162b";5
"50-59";2021-10-15;"Moderna-mRNA-1273";25
"50-59";2021-10-16;"Pfizer-mRNA-BNT162b";1
"50-59";2021-10-18;"Pfizer-mRNA-BNT162b";1
"50-59";2021-10-18;"Moderna-mRNA-1273";19
"50-59";2021-10-19;"Pfizer-mRNA-BNT162b";2
"50-59";2021-10-19;"Moderna-mRNA-1273";37
"50-59";2021-10-20;"Pfizer-mRNA-BNT162b";7
"50-59";2021-10-20;"Moderna-mRNA-1273";37
"50-59";2021-10-21;"Pfizer-mRNA-BNT162b";9
"50-59";2021-10-21;"Moderna-mRNA-1273";61
"50-59";2021-10-22;"Pfizer-mRNA-BNT162b";5
"50-59";2021-10-22;"Moderna-mRNA-1273";23
"50-59";2021-10-23;"Pfizer-mRNA-BNT162b";1
"50-59";2021-10-25;"Pfizer-mRNA-BNT162b";1
"50-59";2021-10-25;"Moderna-mRNA-1273";5
"50-59";2021-10-26;"Pfizer-mRNA-BNT162b";8
"50-59";2021-10-26;"Moderna-mRNA-1273";51
"50-59";2021-10-27;"Pfizer-mRNA-BNT162b";6
"50-59";2021-10-27;"Moderna-mRNA-1273";25
"50-59";2021-10-28;"Pfizer-mRNA-BNT162b";8
"50-59";2021-10-28;"Moderna-mRNA-1273";38
"50-59";2021-10-29;"Pfizer-mRNA-BNT162b";4
"50-59";2021-10-29;"Moderna-mRNA-1273";25
"50-59";2021-10-30;"Moderna-mRNA-1273";1
"50-59";2021-11-02;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-02;"Moderna-mRNA-1273";21
"50-59";2021-11-03;"Moderna-mRNA-1273";16
"50-59";2021-11-04;"Pfizer-mRNA-BNT162b";10
"50-59";2021-11-04;"Moderna-mRNA-1273";40
"50-59";2021-11-05;"Pfizer-mRNA-BNT162b";6
"50-59";2021-11-05;"Moderna-mRNA-1273";12
"50-59";2021-11-06;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-07;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-08;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-08;"Moderna-mRNA-1273";6
"50-59";2021-11-09;"Pfizer-mRNA-BNT162b";2
"50-59";2021-11-09;"Moderna-mRNA-1273";9
"50-59";2021-11-10;"Pfizer-mRNA-BNT162b";2
"50-59";2021-11-10;"Moderna-mRNA-1273";7
"50-59";2021-11-11;"Pfizer-mRNA-BNT162b";8
"50-59";2021-11-11;"Moderna-mRNA-1273";18
"50-59";2021-11-12;"Pfizer-mRNA-BNT162b";4
"50-59";2021-11-12;"Moderna-mRNA-1273";16
"50-59";2021-11-13;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-14;"Pfizer-mRNA-BNT162b";1
"50-59";2021-11-15;"Pfizer-mRNA-BNT162b";3
"50-59";2021-11-15;"Moderna-mRNA-1273";6
"50-59";2021-11-16;"Pfizer-mRNA-BNT162b";3
"50-59";2021-11-16;"Moderna-mRNA-1273";16
"50-59";2021-11-17;"Pfizer-mRNA-BNT162b";9
"50-59";2021-11-17;"Moderna-mRNA-1273";49
"50-59";2021-11-18;"Pfizer-mRNA-BNT162b";11
"50-59";2021-11-18;"Moderna-mRNA-1273";14
"50-59";2021-11-19;"Pfizer-mRNA-BNT162b";15
"50-59";2021-11-19;"Moderna-mRNA-1273";9
"50-59";2021-11-20;"Moderna-mRNA-1273";1
"50-59";2021-11-21;"Moderna-mRNA-1273";2
"50-59";2021-11-22;"Pfizer-mRNA-BNT162b";3
"50-59";2021-11-22;"Moderna-mRNA-1273";14
"50-59";2021-11-23;"Pfizer-mRNA-BNT162b";6
"50-59";2021-11-23;"Moderna-mRNA-1273";35
"50-59";2021-11-24;"Pfizer-mRNA-BNT162b";5
"50-59";2021-11-24;"Moderna-mRNA-1273";24
"50-59";2021-11-25;"Pfizer-mRNA-BNT162b";12
"50-59";2021-11-25;"Moderna-mRNA-1273";28
"50-59";2021-11-26;"Pfizer-mRNA-BNT162b";4
"50-59";2021-11-26;"Moderna-mRNA-1273";30
"50-59";2021-11-27;"Pfizer-mRNA-BNT162b";2
"50-59";2021-11-27;"Moderna-mRNA-1273";6
"50-59";2021-11-28;"Moderna-mRNA-1273";3
"50-59";2021-11-29;"Pfizer-mRNA-BNT162b";9
"50-59";2021-11-29;"Moderna-mRNA-1273";17
"50-59";2021-11-30;"Pfizer-mRNA-BNT162b";4
"50-59";2021-11-30;"Moderna-mRNA-1273";51
"50-59";2021-12-01;"Pfizer-mRNA-BNT162b";12
"50-59";2021-12-01;"Moderna-mRNA-1273";64
"50-59";2021-12-02;"Pfizer-mRNA-BNT162b";9
"50-59";2021-12-02;"Moderna-mRNA-1273";64
"50-59";2021-12-03;"Pfizer-mRNA-BNT162b";16
"50-59";2021-12-03;"Moderna-mRNA-1273";80
"50-59";2021-12-04;"Pfizer-mRNA-BNT162b";2
"50-59";2021-12-04;"Moderna-mRNA-1273";22
"50-59";2021-12-05;"Pfizer-mRNA-BNT162b";2
"50-59";2021-12-05;"Moderna-mRNA-1273";34
"50-59";2021-12-06;"Moderna-mRNA-1273";18
"50-59";2021-12-07;"Pfizer-mRNA-BNT162b";1
"50-59";2021-12-07;"Moderna-mRNA-1273";47
"50-59";2021-12-08;"Pfizer-mRNA-BNT162b";1
"50-59";2021-12-08;"Moderna-mRNA-1273";38
"50-59";2021-12-09;"Pfizer-mRNA-BNT162b";9
"50-59";2021-12-09;"Moderna-mRNA-1273";112
"50-59";2021-12-10;"Pfizer-mRNA-BNT162b";13
"50-59";2021-12-10;"Moderna-mRNA-1273";136
"50-59";2021-12-11;"Pfizer-mRNA-BNT162b";3
"50-59";2021-12-11;"Moderna-mRNA-1273";60
"50-59";2021-12-12;"Moderna-mRNA-1273";50
"50-59";2021-12-13;"Pfizer-mRNA-BNT162b";5
"50-59";2021-12-13;"Moderna-mRNA-1273";121
"50-59";2021-12-14;"Pfizer-mRNA-BNT162b";6
"50-59";2021-12-14;"Moderna-mRNA-1273";150
"50-59";2021-12-15;"Pfizer-mRNA-BNT162b";8
"50-59";2021-12-15;"Moderna-mRNA-1273";170
"50-59";2021-12-16;"Pfizer-mRNA-BNT162b";11
"50-59";2021-12-16;"Moderna-mRNA-1273";182
"50-59";2021-12-17;"Pfizer-mRNA-BNT162b";15
"50-59";2021-12-17;"Moderna-mRNA-1273";216
"50-59";2021-12-18;"Moderna-mRNA-1273";68
"50-59";2021-12-19;"Moderna-mRNA-1273";24
"50-59";2021-12-20;"Pfizer-mRNA-BNT162b";7
"50-59";2021-12-20;"Moderna-mRNA-1273";173
"50-59";2021-12-21;"Pfizer-mRNA-BNT162b";9
"50-59";2021-12-21;"Moderna-mRNA-1273";212
"50-59";2021-12-22;"Pfizer-mRNA-BNT162b";14
"50-59";2021-12-22;"Moderna-mRNA-1273";336
"50-59";2021-12-23;"Pfizer-mRNA-BNT162b";18
"50-59";2021-12-23;"Moderna-mRNA-1273";393
"50-59";2021-12-24;"Pfizer-mRNA-BNT162b";6
"50-59";2021-12-24;"Moderna-mRNA-1273";217
"50-59";2021-12-26;"Moderna-mRNA-1273";2
"50-59";2021-12-27;"Pfizer-mRNA-BNT162b";8
"50-59";2021-12-27;"Moderna-mRNA-1273";315
"50-59";2021-12-28;"Pfizer-mRNA-BNT162b";30
"50-59";2021-12-28;"Moderna-mRNA-1273";478
"50-59";2021-12-29;"Pfizer-mRNA-BNT162b";8
"50-59";2021-12-29;"Moderna-mRNA-1273";460
"50-59";2021-12-30;"Pfizer-mRNA-BNT162b";13
"50-59";2021-12-30;"Moderna-mRNA-1273";494
"50-59";2021-12-31;"Pfizer-mRNA-BNT162b";4
"50-59";2021-12-31;"Moderna-mRNA-1273";193
"50-59";2022-01-01;"Moderna-mRNA-1273";3
"50-59";2022-01-02;"Pfizer-mRNA-BNT162b";3
"50-59";2022-01-02;"Moderna-mRNA-1273";234
"50-59";2022-01-03;"Pfizer-mRNA-BNT162b";6
"50-59";2022-01-03;"Moderna-mRNA-1273";383
"50-59";2022-01-04;"Pfizer-mRNA-BNT162b";6
"50-59";2022-01-04;"Moderna-mRNA-1273";460
"50-59";2022-01-05;"Pfizer-mRNA-BNT162b";1
"50-59";2022-01-05;"Moderna-mRNA-1273";277
"50-59";2022-01-07;"Pfizer-mRNA-BNT162b";6
"50-59";2022-01-07;"Moderna-mRNA-1273";375
"50-59";2022-01-08;"Moderna-mRNA-1273";276
"50-59";2022-01-09;"Pfizer-mRNA-BNT162b";2
"50-59";2022-01-09;"Moderna-mRNA-1273";251
"50-59";2022-01-10;"Pfizer-mRNA-BNT162b";2
"50-59";2022-01-10;"Moderna-mRNA-1273";421
"50-59";2022-01-11;"Pfizer-mRNA-BNT162b";9
"50-59";2022-01-11;"Moderna-mRNA-1273";387
"50-59";2022-01-12;"Pfizer-mRNA-BNT162b";11
"50-59";2022-01-12;"Moderna-mRNA-1273";413
"50-59";2022-01-13;"Pfizer-mRNA-BNT162b";8
"50-59";2022-01-13;"Moderna-mRNA-1273";337
"50-59";2022-01-14;"Pfizer-mRNA-BNT162b";10
"50-59";2022-01-14;"Moderna-mRNA-1273";375
"50-59";2022-01-15;"Moderna-mRNA-1273";187
"50-59";2022-01-16;"Pfizer-mRNA-BNT162b";1
"50-59";2022-01-16;"Moderna-mRNA-1273";106
"50-59";2022-01-17;"Pfizer-mRNA-BNT162b";1
"50-59";2022-01-17;"Moderna-mRNA-1273";143
"50-59";2022-01-18;"Pfizer-mRNA-BNT162b";4
"50-59";2022-01-18;"Moderna-mRNA-1273";171
"50-59";2022-01-19;"Pfizer-mRNA-BNT162b";2
"50-59";2022-01-19;"Moderna-mRNA-1273";127
"50-59";2022-01-20;"Pfizer-mRNA-BNT162b";6
"50-59";2022-01-20;"Moderna-mRNA-1273";114
"50-59";2022-01-21;"Pfizer-mRNA-BNT162b";13
"50-59";2022-01-21;"Moderna-mRNA-1273";115
"50-59";2022-01-22;"Pfizer-mRNA-BNT162b";1
"50-59";2022-01-22;"Moderna-mRNA-1273";41
"50-59";2022-01-23;"Pfizer-mRNA-BNT162b";3
"50-59";2022-01-23;"Moderna-mRNA-1273";24
"50-59";2022-01-24;"Pfizer-mRNA-BNT162b";2
"50-59";2022-01-24;"Moderna-mRNA-1273";73
"50-59";2022-01-25;"Pfizer-mRNA-BNT162b";5
"50-59";2022-01-25;"Moderna-mRNA-1273";68
"50-59";2022-01-26;"Pfizer-mRNA-BNT162b";2
"50-59";2022-01-26;"Moderna-mRNA-1273";71
"50-59";2022-01-27;"Pfizer-mRNA-BNT162b";4
"50-59";2022-01-27;"Moderna-mRNA-1273";61
"50-59";2022-01-28;"Pfizer-mRNA-BNT162b";6
"50-59";2022-01-28;"Moderna-mRNA-1273";78
"50-59";2022-01-29;"Moderna-mRNA-1273";12
"50-59";2022-01-30;"Moderna-mRNA-1273";7
"50-59";2022-01-31;"Pfizer-mRNA-BNT162b";3
"50-59";2022-01-31;"Moderna-mRNA-1273";41
"50-59";2022-02-01;"Pfizer-mRNA-BNT162b";2
"50-59";2022-02-01;"Moderna-mRNA-1273";19
"50-59";2022-02-02;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-02;"Moderna-mRNA-1273";29
"50-59";2022-02-03;"Pfizer-mRNA-BNT162b";3
"50-59";2022-02-03;"Moderna-mRNA-1273";18
"50-59";2022-02-04;"Pfizer-mRNA-BNT162b";3
"50-59";2022-02-04;"Moderna-mRNA-1273";29
"50-59";2022-02-05;"Moderna-mRNA-1273";9
"50-59";2022-02-06;"Moderna-mRNA-1273";1
"50-59";2022-02-07;"Moderna-mRNA-1273";8
"50-59";2022-02-08;"Pfizer-mRNA-BNT162b";2
"50-59";2022-02-08;"Moderna-mRNA-1273";17
"50-59";2022-02-09;"Moderna-mRNA-1273";16
"50-59";2022-02-10;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-10;"Moderna-mRNA-1273";19
"50-59";2022-02-11;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-11;"Moderna-mRNA-1273";30
"50-59";2022-02-12;"Moderna-mRNA-1273";7
"50-59";2022-02-13;"Moderna-mRNA-1273";1
"50-59";2022-02-14;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-14;"Moderna-mRNA-1273";14
"50-59";2022-02-15;"Moderna-mRNA-1273";15
"50-59";2022-02-16;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-16;"Moderna-mRNA-1273";9
"50-59";2022-02-17;"Moderna-mRNA-1273";19
"50-59";2022-02-18;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-18;"Moderna-mRNA-1273";19
"50-59";2022-02-19;"Moderna-mRNA-1273";4
"50-59";2022-02-20;"Moderna-mRNA-1273";1
"50-59";2022-02-21;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-21;"Moderna-mRNA-1273";12
"50-59";2022-02-22;"Moderna-mRNA-1273";11
"50-59";2022-02-23;"Pfizer-mRNA-BNT162b";1
"50-59";2022-02-23;"Moderna-mRNA-1273";20
"50-59";2022-02-24;"Pfizer-mRNA-BNT162b";2
"50-59";2022-02-24;"Moderna-mRNA-1273";18
"50-59";2022-02-25;"Moderna-mRNA-1273";14
"50-59";2022-02-26;"Pfizer-mRNA-BNT162b";1
