"cancer_diagnosis_time";"vac_number";"vac_exposure_date";"n";"n_total";"cum_sum"
"4";"Dose One";2021-02-28;1;19406;0.060445223126868
"4";"Dose One";2021-03-01;13;19406;0.0611151190353499
"4";"Dose One";2021-03-02;105;19406;0.0665258167577038
"4";"Dose One";2021-03-03;200;19406;0.0768319076574255
"4";"Dose One";2021-03-04;140;19406;0.0840461712872308
"4";"Dose One";2021-03-05;94;19406;0.0888900340101
"4";"Dose One";2021-03-06;3;19406;0.0890446253735958
"4";"Dose One";2021-03-07;3;19406;0.0891992167370916
"4";"Dose One";2021-03-08;28;19406;0.0906420694630527
"4";"Dose One";2021-03-09;46;19406;0.0930124703699887
"4";"Dose One";2021-03-10;97;19406;0.0980109244563537
"4";"Dose One";2021-03-11;55;19406;0.100845099453777
"4";"Dose One";2021-03-12;35;19406;0.102648665361228
"4";"Dose One";2021-03-13;5;19406;0.102906317633722
"4";"Dose One";2021-03-15;12;19406;0.103524683087705
"4";"Dose One";2021-03-16;9;19406;0.103988457178192
"4";"Dose One";2021-03-17;17;19406;0.104864474904669
"4";"Dose One";2021-03-18;38;19406;0.106822632175616
"4";"Dose One";2021-03-19;48;19406;0.109296093991549
"4";"Dose One";2021-03-22;47;19406;0.111718025352984
"4";"Dose One";2021-03-23;52;19406;0.114397608986911
"4";"Dose One";2021-03-24;220;19406;0.125734308976605
"4";"Dose One";2021-03-25;293;19406;0.140832732144698
"4";"Dose One";2021-03-26;237;19406;0.153045449860868
"4";"Dose One";2021-03-27;88;19406;0.157580129856745
"4";"Dose One";2021-03-28;21;19406;0.158662269401216
"4";"Dose One";2021-03-29;180;19406;0.167937751210966
"4";"Dose One";2021-03-30;484;19406;0.192878491188292
"4";"Dose One";2021-03-31;581;19406;0.222817685251984
"4";"Dose One";2021-04-01;369;19406;0.241832422961971
"4";"Dose One";2021-04-02;32;19406;0.243481397505926
"4";"Dose One";2021-04-03;64;19406;0.246779346593837
"4";"Dose One";2021-04-04;44;19406;0.249046686591776
"4";"Dose One";2021-04-05;73;19406;0.252808409770174
"4";"Dose One";2021-04-06;345;19406;0.270586416572194
"4";"Dose One";2021-04-07;596;19406;0.301298567453365
"4";"Dose One";2021-04-08;540;19406;0.329125012882614
"4";"Dose One";2021-04-09;465;19406;0.353086674224467
"4";"Dose One";2021-04-10;14;19406;0.353808100587447
"4";"Dose One";2021-04-11;1;19406;0.353859631041946
"4";"Dose One";2021-04-12;115;19406;0.359785633309286
"4";"Dose One";2021-04-13;349;19406;0.3777697619293
"4";"Dose One";2021-04-14;501;19406;0.403586519633103
"4";"Dose One";2021-04-15;537;19406;0.431258373698856
"4";"Dose One";2021-04-16;328;19406;0.4481603627744
"4";"Dose One";2021-04-17;22;19406;0.449294032773369
"4";"Dose One";2021-04-18;4;19406;0.449500154591363
"4";"Dose One";2021-04-19;81;19406;0.453674121405751
"4";"Dose One";2021-04-20;194;19406;0.463671029578481
"4";"Dose One";2021-04-21;221;19406;0.475059260022673
"4";"Dose One";2021-04-22;272;19406;0.489075543646295
"4";"Dose One";2021-04-23;233;19406;0.501082139544471
"4";"Dose One";2021-04-24;10;19406;0.501597444089457
"4";"Dose One";2021-04-25;4;19406;0.501803565907451
"4";"Dose One";2021-04-26;139;19406;0.508966299082758
"4";"Dose One";2021-04-27;198;19406;0.519169329073482
"4";"Dose One";2021-04-28;137;19406;0.526229001339792
"4";"Dose One";2021-04-29;155;19406;0.534216221787076
"4";"Dose One";2021-04-30;326;19406;0.551015149953623
"4";"Dose One";2021-05-01;129;19406;0.557662578583943
"4";"Dose One";2021-05-02;71;19406;0.561321240853344
"4";"Dose One";2021-05-03;300;19406;0.576780377202927
"4";"Dose One";2021-05-04;234;19406;0.588838503555601
"4";"Dose One";2021-05-05;197;19406;0.598990003091827
"4";"Dose One";2021-05-06;174;19406;0.607956302174585
"4";"Dose One";2021-05-07;367;19406;0.626867978975575
"4";"Dose One";2021-05-08;96;19406;0.631814902607441
"4";"Dose One";2021-05-09;88;19406;0.636349582603319
"4";"Dose One";2021-05-10;199;19406;0.646604143048542
"4";"Dose One";2021-05-11;206;19406;0.657219416675255
"4";"Dose One";2021-05-12;196;19406;0.667319385756982
"4";"Dose One";2021-05-13;188;19406;0.677007111202721
"4";"Dose One";2021-05-14;177;19406;0.686128001648975
"4";"Dose One";2021-05-15;76;19406;0.690044316190869
"4";"Dose One";2021-05-16;50;19406;0.692620838915799
"4";"Dose One";2021-05-17;67;19406;0.696073379367206
"4";"Dose One";2021-05-18;151;19406;0.703854477996496
"4";"Dose One";2021-05-19;155;19406;0.71184169844378
"4";"Dose One";2021-05-20;138;19406;0.718952901164588
"4";"Dose One";2021-05-21;104;19406;0.724312068432444
"4";"Dose One";2021-05-22;28;19406;0.725754921158405
"4";"Dose One";2021-05-23;17;19406;0.726630938884881
"4";"Dose One";2021-05-24;17;19406;0.727506956611357
"4";"Dose One";2021-05-25;74;19406;0.731320210244254
"4";"Dose One";2021-05-26;71;19406;0.734978872513656
"4";"Dose One";2021-05-27;102;19406;0.740234978872514
"4";"Dose One";2021-05-28;53;19406;0.74296609296094
"4";"Dose One";2021-05-29;22;19406;0.744099762959909
"4";"Dose One";2021-05-30;11;19406;0.744666597959394
"4";"Dose One";2021-05-31;29;19406;0.746160981139854
"4";"Dose One";2021-06-01;55;19406;0.748995156137277
"4";"Dose One";2021-06-02;52;19406;0.751674739771205
"4";"Dose One";2021-06-03;72;19406;0.755384932495105
"4";"Dose One";2021-06-04;57;19406;0.758322168401525
"4";"Dose One";2021-06-05;40;19406;0.76038338658147
"4";"Dose One";2021-06-06;21;19406;0.76146552612594
"4";"Dose One";2021-06-07;103;19406;0.766773162939297
"4";"Dose One";2021-06-08;61;19406;0.769916520663712
"4";"Dose One";2021-06-09;74;19406;0.773729774296609
"4";"Dose One";2021-06-10;78;19406;0.777749149747501
"4";"Dose One";2021-06-11;95;19406;0.782644542924869
"4";"Dose One";2021-06-12;50;19406;0.785221065649799
"4";"Dose One";2021-06-13;22;19406;0.786354735648768
"4";"Dose One";2021-06-14;90;19406;0.790992476553643
"4";"Dose One";2021-06-15;83;19406;0.795269504277028
"4";"Dose One";2021-06-16;89;19406;0.799855714727404
"4";"Dose One";2021-06-17;72;19406;0.803565907451304
"4";"Dose One";2021-06-18;75;19406;0.807430691538699
"4";"Dose One";2021-06-19;31;19406;0.809028135628156
"4";"Dose One";2021-06-20;18;19406;0.809955683809131
"4";"Dose One";2021-06-21;57;19406;0.812892919715552
"4";"Dose One";2021-06-22;73;19406;0.81665464289395
"4";"Dose One";2021-06-23;56;19406;0.819540348345872
"4";"Dose One";2021-06-24;13;19406;0.820210244254354
"4";"Dose One";2021-06-25;31;19406;0.821807688343811
"4";"Dose One";2021-06-26;22;19406;0.822941358342781
"4";"Dose One";2021-06-27;14;19406;0.823662784705761
"4";"Dose One";2021-06-28;55;19406;0.826496959703185
"4";"Dose One";2021-06-29;33;19406;0.828197464701639
"4";"Dose One";2021-06-30;40;19406;0.830258682881583
"4";"Dose One";2021-07-01;41;19406;0.832371431516026
"4";"Dose One";2021-07-02;29;19406;0.833865814696486
"4";"Dose One";2021-07-03;9;19406;0.834329588786973
"4";"Dose One";2021-07-04;15;19406;0.835102545604452
"4";"Dose One";2021-07-05;17;19406;0.835978563330929
"4";"Dose One";2021-07-06;13;19406;0.83664845923941
"4";"Dose One";2021-07-07;25;19406;0.837936720601876
"4";"Dose One";2021-07-08;25;19406;0.839224981964341
"4";"Dose One";2021-07-09;9;19406;0.839688756054828
"4";"Dose One";2021-07-10;5;19406;0.839946408327321
"4";"Dose One";2021-07-11;4;19406;0.840152530145316
"4";"Dose One";2021-07-12;16;19406;0.840977017417294
"4";"Dose One";2021-07-13;13;19406;0.841646913325776
"4";"Dose One";2021-07-14;26;19406;0.842986705142739
"4";"Dose One";2021-07-15;28;19406;0.8444295578687
"4";"Dose One";2021-07-16;17;19406;0.845305575595177
"4";"Dose One";2021-07-17;5;19406;0.84556322786767
"4";"Dose One";2021-07-18;2;19406;0.845666288776667
"4";"Dose One";2021-07-19;7;19406;0.846027001958157
"4";"Dose One";2021-07-20;15;19406;0.846799958775636
"4";"Dose One";2021-07-21;10;19406;0.847315263320622
"4";"Dose One";2021-07-22;17;19406;0.848191281047099
"4";"Dose One";2021-07-23;18;19406;0.849118829228074
"4";"Dose One";2021-07-24;6;19406;0.849428011955065
"4";"Dose One";2021-07-25;4;19406;0.84963413377306
"4";"Dose One";2021-07-26;5;19406;0.849891786045553
"4";"Dose One";2021-07-27;6;19406;0.850200968772545
"4";"Dose One";2021-07-28;17;19406;0.851076986499021
"4";"Dose One";2021-07-29;10;19406;0.851592291044007
"4";"Dose One";2021-07-30;19;19406;0.852571369679481
"4";"Dose One";2021-07-31;1;19406;0.852622900133979
"4";"Dose One";2021-08-02;10;19406;0.853138204678965
"4";"Dose One";2021-08-03;13;19406;0.853808100587447
"4";"Dose One";2021-08-04;28;19406;0.855250953313408
"4";"Dose One";2021-08-05;16;19406;0.856075440585386
"4";"Dose One";2021-08-06;17;19406;0.856951458311862
"4";"Dose One";2021-08-07;1;19406;0.857002988766361
"4";"Dose One";2021-08-08;1;19406;0.85705451922086
"4";"Dose One";2021-08-09;11;19406;0.857621354220344
"4";"Dose One";2021-08-10;10;19406;0.85813665876533
"4";"Dose One";2021-08-11;8;19406;0.858548902401319
"4";"Dose One";2021-08-12;13;19406;0.859218798309801
"4";"Dose One";2021-08-13;25;19406;0.860507059672266
"4";"Dose One";2021-08-14;7;19406;0.860867772853757
"4";"Dose One";2021-08-15;3;19406;0.861022364217252
"4";"Dose One";2021-08-16;16;19406;0.86184685148923
"4";"Dose One";2021-08-17;10;19406;0.862362156034216
"4";"Dose One";2021-08-18;14;19406;0.863083582397197
"4";"Dose One";2021-08-19;9;19406;0.863547356487684
"4";"Dose One";2021-08-20;15;19406;0.864320313305163
"4";"Dose One";2021-08-21;1;19406;0.864371843759662
"4";"Dose One";2021-08-23;2;19406;0.864474904668659
"4";"Dose One";2021-08-24;6;19406;0.864784087395651
"4";"Dose One";2021-08-25;11;19406;0.865350922395136
"4";"Dose One";2021-08-26;6;19406;0.865660105122127
"4";"Dose One";2021-08-27;9;19406;0.866123879212615
"4";"Dose One";2021-08-28;1;19406;0.866175409667113
"4";"Dose One";2021-08-29;3;19406;0.866330001030609
"4";"Dose One";2021-08-30;4;19406;0.866536122848603
"4";"Dose One";2021-08-31;3;19406;0.866690714212099
"4";"Dose One";2021-09-01;5;19406;0.866948366484592
"4";"Dose One";2021-09-02;3;19406;0.867102957848088
"4";"Dose One";2021-09-03;5;19406;0.867360610120581
"4";"Dose One";2021-09-04;1;19406;0.86741214057508
"4";"Dose One";2021-09-06;4;19406;0.867618262393074
"4";"Dose One";2021-09-07;5;19406;0.867875914665567
"4";"Dose One";2021-09-08;7;19406;0.868236627847058
"4";"Dose One";2021-09-09;7;19406;0.868597341028548
"4";"Dose One";2021-09-10;2;19406;0.868700401937545
"4";"Dose One";2021-09-12;1;19406;0.868751932392044
"4";"Dose One";2021-09-13;3;19406;0.86890652375554
"4";"Dose One";2021-09-14;1;19406;0.868958054210038
"4";"Dose One";2021-09-15;4;19406;0.869164176028033
"4";"Dose One";2021-09-16;5;19406;0.869421828300526
"4";"Dose One";2021-09-17;9;19406;0.869885602391013
"4";"Dose One";2021-09-20;3;19406;0.870040193754509
"4";"Dose One";2021-09-21;1;19406;0.870091724209007
"4";"Dose One";2021-09-22;4;19406;0.870297846027002
"4";"Dose One";2021-09-23;2;19406;0.870400906935999
"4";"Dose One";2021-09-24;3;19406;0.870555498299495
"4";"Dose One";2021-09-27;4;19406;0.870761620117489
"4";"Dose One";2021-09-28;2;19406;0.870864681026487
"4";"Dose One";2021-09-29;2;19406;0.870967741935484
"4";"Dose One";2021-09-30;4;19406;0.871173863753478
"4";"Dose One";2021-10-01;2;19406;0.871276924662476
"4";"Dose One";2021-10-04;1;19406;0.871328455116974
"4";"Dose One";2021-10-05;1;19406;0.871379985571473
"4";"Dose One";2021-10-06;3;19406;0.871534576934969
"4";"Dose One";2021-10-07;4;19406;0.871740698752963
"4";"Dose One";2021-10-08;3;19406;0.871895290116459
"4";"Dose One";2021-10-11;1;19406;0.871946820570957
"4";"Dose One";2021-10-13;2;19406;0.872049881479955
"4";"Dose One";2021-10-14;4;19406;0.872256003297949
"4";"Dose One";2021-10-15;2;19406;0.872359064206946
"4";"Dose One";2021-10-18;2;19406;0.872462125115944
"4";"Dose One";2021-10-19;1;19406;0.872513655570442
"4";"Dose One";2021-10-20;2;19406;0.872616716479439
"4";"Dose One";2021-10-21;5;19406;0.872874368751932
"4";"Dose One";2021-10-22;3;19406;0.873028960115428
"4";"Dose One";2021-10-23;1;19406;0.873080490569927
"4";"Dose One";2021-10-26;2;19406;0.873183551478924
"4";"Dose One";2021-10-27;3;19406;0.87333814284242
"4";"Dose One";2021-10-28;3;19406;0.873492734205916
"4";"Dose One";2021-10-29;3;19406;0.873647325569411
"4";"Dose One";2021-10-30;2;19406;0.873750386478409
"4";"Dose One";2021-11-02;1;19406;0.873801916932907
"4";"Dose One";2021-11-03;1;19406;0.873853447387406
"4";"Dose One";2021-11-04;1;19406;0.873904977841905
"4";"Dose One";2021-11-05;1;19406;0.873956508296403
"4";"Dose One";2021-11-06;1;19406;0.874008038750902
"4";"Dose One";2021-11-08;1;19406;0.8740595692054
"4";"Dose One";2021-11-10;1;19406;0.874111099659899
"4";"Dose One";2021-11-11;2;19406;0.874214160568896
"4";"Dose One";2021-11-12;2;19406;0.874317221477893
"4";"Dose One";2021-11-15;1;19406;0.874368751932392
"4";"Dose One";2021-11-16;2;19406;0.874471812841389
"4";"Dose One";2021-11-17;5;19406;0.874729465113882
"4";"Dose One";2021-11-18;3;19406;0.874884056477378
"4";"Dose One";2021-11-19;3;19406;0.875038647840874
"4";"Dose One";2021-11-20;2;19406;0.875141708749871
"4";"Dose One";2021-11-22;2;19406;0.875244769658868
"4";"Dose One";2021-11-23;3;19406;0.875399361022364
"4";"Dose One";2021-11-24;6;19406;0.875708543749356
"4";"Dose One";2021-11-25;7;19406;0.876069256930846
"4";"Dose One";2021-11-26;4;19406;0.876275378748841
"4";"Dose One";2021-11-27;1;19406;0.876326909203339
"4";"Dose One";2021-11-29;6;19406;0.876636091930331
"4";"Dose One";2021-11-30;4;19406;0.876842213748325
"4";"Dose One";2021-12-01;5;19406;0.877099866020818
"4";"Dose One";2021-12-02;6;19406;0.87740904874781
"4";"Dose One";2021-12-03;9;19406;0.877872822838297
"4";"Dose One";2021-12-04;1;19406;0.877924353292796
"4";"Dose One";2021-12-05;4;19406;0.87813047511079
"4";"Dose One";2021-12-06;1;19406;0.878182005565289
"4";"Dose One";2021-12-07;2;19406;0.878285066474286
"4";"Dose One";2021-12-09;3;19406;0.878439657837782
"4";"Dose One";2021-12-10;3;19406;0.878594249201278
"4";"Dose One";2021-12-11;2;19406;0.878697310110275
"4";"Dose One";2021-12-12;3;19406;0.878851901473771
"4";"Dose One";2021-12-13;4;19406;0.879058023291765
"4";"Dose One";2021-12-14;10;19406;0.879573327836752
"4";"Dose One";2021-12-15;3;19406;0.879727919200247
"4";"Dose One";2021-12-17;2;19406;0.879830980109245
"4";"Dose One";2021-12-19;5;19406;0.880088632381738
"4";"Dose One";2021-12-20;4;19406;0.880294754199732
"4";"Dose One";2021-12-21;6;19406;0.880603936926724
"4";"Dose One";2021-12-22;7;19406;0.880964650108214
"4";"Dose One";2021-12-24;1;19406;0.881016180562713
"4";"Dose One";2021-12-27;1;19406;0.881067711017211
"4";"Dose One";2021-12-28;1;19406;0.88111924147171
"4";"Dose One";2021-12-29;1;19406;0.881170771926208
"4";"Dose One";2021-12-31;1;19406;0.881222302380707
"4";"Dose One";2022-01-04;1;19406;0.881273832835206
"4";"Dose One";2022-01-05;1;19406;0.881325363289704
"4";"Dose One";2022-01-07;3;19406;0.8814799546532
"4";"Dose One";2022-01-09;1;19406;0.881531485107699
"4";"Dose One";2022-01-10;1;19406;0.881583015562197
"4";"Dose One";2022-01-11;3;19406;0.881737606925693
"4";"Dose One";2022-01-12;1;19406;0.881789137380192
"4";"Dose One";2022-01-13;1;19406;0.88184066783469
"4";"Dose One";2022-01-14;2;19406;0.881943728743688
"4";"Dose One";2022-01-16;1;19406;0.881995259198186
"4";"Dose One";2022-01-17;3;19406;0.882149850561682
"4";"Dose One";2022-01-19;3;19406;0.882304441925178
"4";"Dose One";2022-01-20;2;19406;0.882407502834175
"4";"Dose One";2022-01-25;1;19406;0.882459033288674
"4";"Dose One";2022-01-26;1;19406;0.882510563743172
"4";"Dose One";2022-01-27;1;19406;0.882562094197671
"4";"Dose One";2022-01-28;1;19406;0.882613624652169
"4";"Dose One";2022-01-29;1;19406;0.882665155106668
"4";"Dose One";2022-02-01;1;19406;0.882716685561167
"4";"Dose One";2022-02-04;1;19406;0.882768216015665
"4";"Dose One";2022-02-17;1;19406;0.882819746470164
"4";"Dose One";2022-02-23;1;19406;0.882871276924662
"4";"Dose One";2022-02-25;1;19406;0.882922807379161
"4";"Dose One";2022-03-09;1;19406;0.88297433783366
"4";"Dose One";2022-03-11;1;19406;0.883025868288158
"4";"Dose One";2022-03-22;1;19406;0.883077398742657
"4";"Dose One";2022-04-21;1;19406;0.883128929197155
"4";"Dose One";2022-05-12;1;19406;0.883180459651654
"4";"Dose One";2022-05-16;1;19406;0.883231990106153
"4";"Dose One";2022-06-07;1;19406;0.883283520560651
"4";"Dose One";2022-06-16;1;19406;0.88333505101515
"4";"Dose One";NA;2264;19406;1
"4";"Dose Two";2021-01-19;2;19406;0.000103060908997217
"4";"Dose Two";2021-01-20;1;19406;0.000154591363495826
"4";"Dose Two";2021-01-26;10;19406;0.000669895908481913
"4";"Dose Two";2021-01-27;7;19406;0.00103060908997217
"4";"Dose Two";2021-01-28;13;19406;0.00170050499845409
"4";"Dose Two";2021-01-29;13;19406;0.002370400906936
"4";"Dose Two";2021-01-30;6;19406;0.00267958363392765
"4";"Dose Two";2021-01-31;3;19406;0.00283417499742348
"4";"Dose Two";2021-02-01;11;19406;0.00340100999690817
"4";"Dose Two";2021-02-02;20;19406;0.00443161908688035
"4";"Dose Two";2021-02-03;17;19406;0.00530763681335669
"4";"Dose Two";2021-02-04;14;19406;0.00602906317633722
"4";"Dose Two";2021-02-05;23;19406;0.00721426362980522
"4";"Dose Two";2021-02-06;1;19406;0.00726579408430382
"4";"Dose Two";2021-02-08;10;19406;0.00778109862928991
"4";"Dose Two";2021-02-09;11;19406;0.00834793362877461
"4";"Dose Two";2021-02-10;17;19406;0.00922395135525095
"4";"Dose Two";2021-02-11;6;19406;0.00953313408224261
"4";"Dose Two";2021-02-12;11;19406;0.0100999690817273
"4";"Dose Two";2021-02-13;2;19406;0.0102030299907245
"4";"Dose Two";2021-02-14;1;19406;0.0102545604452231
"4";"Dose Two";2021-02-15;4;19406;0.0104606822632176
"4";"Dose Two";2021-02-18;2;19406;0.0105637431722148
"4";"Dose Two";2021-02-19;5;19406;0.0108213954447078
"4";"Dose Two";2021-02-22;1;19406;0.0108729258992064
"4";"Dose Two";2021-02-23;3;19406;0.0110275172627023
"4";"Dose Two";2021-02-24;1;19406;0.0110790477172009
"4";"Dose Two";2021-03-03;1;19406;0.0111305781716995
"4";"Dose Two";2021-03-04;2;19406;0.0112336390806967
"4";"Dose Two";2021-03-05;11;19406;0.0118004740801814
"4";"Dose Two";2021-03-06;1;19406;0.01185200453468
"4";"Dose Two";2021-03-08;14;19406;0.0125734308976605
"4";"Dose Two";2021-03-09;8;19406;0.0129856745336494
"4";"Dose Two";2021-03-10;9;19406;0.0134494486241369
"4";"Dose Two";2021-03-11;27;19406;0.0148407708955993
"4";"Dose Two";2021-03-12;58;19406;0.0178295372565186
"4";"Dose Two";2021-03-13;1;19406;0.0178810677110172
"4";"Dose Two";2021-03-15;15;19406;0.0186540245284963
"4";"Dose Two";2021-03-16;90;19406;0.0232917654333711
"4";"Dose Two";2021-03-17;167;19406;0.0318973513346388
"4";"Dose Two";2021-03-18;207;19406;0.0425641554158508
"4";"Dose Two";2021-03-19;148;19406;0.0501906626816448
"4";"Dose Two";2021-03-20;4;19406;0.0503967844996393
"4";"Dose Two";2021-03-22;11;19406;0.050963619499124
"4";"Dose Two";2021-03-23;97;19406;0.055962073585489
"4";"Dose Two";2021-03-24;183;19406;0.0653921467587344
"4";"Dose Two";2021-03-25;126;19406;0.0718849840255591
"4";"Dose Two";2021-03-26;93;19406;0.0766773162939297
"4";"Dose Two";2021-03-29;6;19406;0.0769864990209214
"4";"Dose Two";2021-03-30;44;19406;0.0792538390188601
"4";"Dose Two";2021-03-31;93;19406;0.0840461712872308
"4";"Dose Two";2021-04-01;53;19406;0.086777285375657
"4";"Dose Two";2021-04-02;1;19406;0.0868288158301556
"4";"Dose Two";2021-04-03;1;19406;0.0868803462846542
"4";"Dose Two";2021-04-06;17;19406;0.0877563640111306
"4";"Dose Two";2021-04-07;30;19406;0.0893022776460888
"4";"Dose Two";2021-04-08;34;19406;0.0910543130990415
"4";"Dose Two";2021-04-09;45;19406;0.0933731835514789
"4";"Dose Two";2021-04-12;1;19406;0.0934247140059775
"4";"Dose Two";2021-04-13;21;19406;0.0945068535504483
"4";"Dose Two";2021-04-14;61;19406;0.0976502112748634
"4";"Dose Two";2021-04-15;101;19406;0.102854787179223
"4";"Dose Two";2021-04-16;122;19406;0.109141502628053
"4";"Dose Two";2021-04-19;48;19406;0.111614964443986
"4";"Dose Two";2021-04-20;283;19406;0.126198083067093
"4";"Dose Two";2021-04-21;414;19406;0.147531691229517
"4";"Dose Two";2021-04-22;401;19406;0.168195403483459
"4";"Dose Two";2021-04-23;84;19406;0.172523961661342
"4";"Dose Two";2021-04-24;2;19406;0.172627022570339
"4";"Dose Two";2021-04-26;49;19406;0.175152014840771
"4";"Dose Two";2021-04-27;256;19406;0.188343811192415
"4";"Dose Two";2021-04-28;492;19406;0.21369679480573
"4";"Dose Two";2021-04-29;465;19406;0.237658456147583
"4";"Dose Two";2021-04-30;410;19406;0.258785942492013
"4";"Dose Two";2021-05-01;2;19406;0.25888900340101
