"vac_exposure_date";"vac_number";"cancer_diagnosis_time";"vac_concept_id";"n"
2021-12-11;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-12-11;"Booster";"0";"Pfizer-mRNA-BNT162b";1
2021-12-11;"Booster";"0";"Moderna-mRNA-1273";108
2021-12-11;"Booster";"1";"Pfizer-mRNA-BNT162b";4
2021-12-11;"Booster";"1";"Moderna-mRNA-1273";118
2021-12-11;"Booster";"2";"Pfizer-mRNA-BNT162b";8
2021-12-11;"Booster";"2";"Moderna-mRNA-1273";118
2021-12-11;"Booster";"3";"Pfizer-mRNA-BNT162b";10
2021-12-11;"Booster";"3";"Moderna-mRNA-1273";116
2021-12-11;"Booster";"4";"Pfizer-mRNA-BNT162b";9
2021-12-11;"Booster";"4";"Moderna-mRNA-1273";116
2021-12-12;"Dose One";"0";"Moderna-mRNA-1273";1
2021-12-12;"Dose One";"1";"Moderna-mRNA-1273";1
2021-12-12;"Dose One";"2";"Moderna-mRNA-1273";1
2021-12-12;"Dose One";"4";"Moderna-mRNA-1273";3
2021-12-12;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-12;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-12-12;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-12-12;"Dose Two";"2";"Moderna-mRNA-1273";3
2021-12-12;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-12-12;"Booster";"0";"Pfizer-mRNA-BNT162b";2
2021-12-12;"Booster";"0";"Moderna-mRNA-1273";92
2021-12-12;"Booster";"1";"Pfizer-mRNA-BNT162b";2
2021-12-12;"Booster";"1";"Moderna-mRNA-1273";94
2021-12-12;"Booster";"2";"Moderna-mRNA-1273";74
2021-12-12;"Booster";"3";"Moderna-mRNA-1273";80
2021-12-12;"Booster";"4";"Pfizer-mRNA-BNT162b";1
2021-12-12;"Booster";"4";"Moderna-mRNA-1273";89
2021-12-13;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-13;"Dose One";"0";"Moderna-mRNA-1273";11
2021-12-13;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-13;"Dose One";"1";"Moderna-mRNA-1273";6
2021-12-13;"Dose One";"2";"Moderna-mRNA-1273";8
2021-12-13;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-12-13;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-13;"Dose One";"4";"Moderna-mRNA-1273";4
2021-12-13;"Dose Two";"0";"Moderna-mRNA-1273";13
2021-12-13;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-13;"Dose Two";"1";"Moderna-mRNA-1273";7
2021-12-13;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-13;"Dose Two";"2";"Moderna-mRNA-1273";5
2021-12-13;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-13;"Dose Two";"3";"Moderna-mRNA-1273";12
2021-12-13;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-13;"Dose Two";"4";"Moderna-mRNA-1273";7
2021-12-13;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-12-13;"Booster";"0";"Moderna-mRNA-1273";281
2021-12-13;"Booster";"1";"Pfizer-mRNA-BNT162b";15
2021-12-13;"Booster";"1";"Moderna-mRNA-1273";324
2021-12-13;"Booster";"2";"Pfizer-mRNA-BNT162b";12
2021-12-13;"Booster";"2";"Moderna-mRNA-1273";310
2021-12-13;"Booster";"3";"Pfizer-mRNA-BNT162b";9
2021-12-13;"Booster";"3";"Moderna-mRNA-1273";280
2021-12-13;"Booster";"4";"Pfizer-mRNA-BNT162b";8
2021-12-13;"Booster";"4";"Moderna-mRNA-1273";270
2021-12-14;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-14;"Dose One";"0";"Moderna-mRNA-1273";10
2021-12-14;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-14;"Dose One";"1";"Moderna-mRNA-1273";3
2021-12-14;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-12-14;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-14;"Dose One";"3";"Moderna-mRNA-1273";8
2021-12-14;"Dose One";"4";"Moderna-mRNA-1273";10
2021-12-14;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-12-14;"Dose Two";"0";"Moderna-mRNA-1273";20
2021-12-14;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-12-14;"Dose Two";"1";"Moderna-mRNA-1273";22
2021-12-14;"Dose Two";"1";"AZ-ChAdOx1";1
2021-12-14;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-14;"Dose Two";"2";"Moderna-mRNA-1273";12
2021-12-14;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-14;"Dose Two";"3";"Moderna-mRNA-1273";15
2021-12-14;"Dose Two";"4";"Pfizer-mRNA-BNT162b";5
2021-12-14;"Dose Two";"4";"Moderna-mRNA-1273";18
2021-12-14;"Booster";"0";"Pfizer-mRNA-BNT162b";11
2021-12-14;"Booster";"0";"Moderna-mRNA-1273";377
2021-12-14;"Booster";"1";"Pfizer-mRNA-BNT162b";14
2021-12-14;"Booster";"1";"Moderna-mRNA-1273";382
2021-12-14;"Booster";"2";"Pfizer-mRNA-BNT162b";13
2021-12-14;"Booster";"2";"Moderna-mRNA-1273";384
2021-12-14;"Booster";"3";"Pfizer-mRNA-BNT162b";10
2021-12-14;"Booster";"3";"Moderna-mRNA-1273";381
2021-12-14;"Booster";"4";"Pfizer-mRNA-BNT162b";17
2021-12-14;"Booster";"4";"Moderna-mRNA-1273";330
2021-12-15;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-15;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-15;"Dose One";"1";"Moderna-mRNA-1273";4
2021-12-15;"Dose One";"2";"Moderna-mRNA-1273";5
2021-12-15;"Dose One";"3";"Moderna-mRNA-1273";3
2021-12-15;"Dose One";"4";"Moderna-mRNA-1273";3
2021-12-15;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-12-15;"Dose Two";"0";"Moderna-mRNA-1273";16
2021-12-15;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-12-15;"Dose Two";"1";"Moderna-mRNA-1273";17
2021-12-15;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-12-15;"Dose Two";"2";"Moderna-mRNA-1273";19
2021-12-15;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-15;"Dose Two";"3";"Moderna-mRNA-1273";15
2021-12-15;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-15;"Dose Two";"4";"Moderna-mRNA-1273";22
2021-12-15;"Booster";"0";"Pfizer-mRNA-BNT162b";4
2021-12-15;"Booster";"0";"Moderna-mRNA-1273";393
2021-12-15;"Booster";"1";"Pfizer-mRNA-BNT162b";13
2021-12-15;"Booster";"1";"Moderna-mRNA-1273";378
2021-12-15;"Booster";"2";"Pfizer-mRNA-BNT162b";10
2021-12-15;"Booster";"2";"Moderna-mRNA-1273";384
2021-12-15;"Booster";"3";"Pfizer-mRNA-BNT162b";9
2021-12-15;"Booster";"3";"Moderna-mRNA-1273";365
2021-12-15;"Booster";"4";"Pfizer-mRNA-BNT162b";8
2021-12-15;"Booster";"4";"Moderna-mRNA-1273";350
2021-12-16;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-12-16;"Dose One";"0";"Moderna-mRNA-1273";10
2021-12-16;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-16;"Dose One";"1";"Moderna-mRNA-1273";5
2021-12-16;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-12-16;"Dose One";"2";"Moderna-mRNA-1273";8
2021-12-16;"Dose One";"3";"Moderna-mRNA-1273";9
2021-12-16;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-12-16;"Dose Two";"0";"Moderna-mRNA-1273";22
2021-12-16;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-12-16;"Dose Two";"1";"Moderna-mRNA-1273";31
2021-12-16;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-16;"Dose Two";"2";"Moderna-mRNA-1273";17
2021-12-16;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-16;"Dose Two";"3";"Moderna-mRNA-1273";20
2021-12-16;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-12-16;"Dose Two";"4";"Moderna-mRNA-1273";15
2021-12-16;"Booster";"0";"Pfizer-mRNA-BNT162b";24
2021-12-16;"Booster";"0";"Moderna-mRNA-1273";386
2021-12-16;"Booster";"0";"AZ-ChAdOx1";1
2021-12-16;"Booster";"1";"Pfizer-mRNA-BNT162b";18
2021-12-16;"Booster";"1";"Moderna-mRNA-1273";404
2021-12-16;"Booster";"2";"Pfizer-mRNA-BNT162b";16
2021-12-16;"Booster";"2";"Moderna-mRNA-1273";408
2021-12-16;"Booster";"3";"Pfizer-mRNA-BNT162b";21
2021-12-16;"Booster";"3";"Moderna-mRNA-1273";376
2021-12-16;"Booster";"4";"Pfizer-mRNA-BNT162b";26
2021-12-16;"Booster";"4";"Moderna-mRNA-1273";362
2021-12-17;"Dose One";"0";"Moderna-mRNA-1273";8
2021-12-17;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-17;"Dose One";"1";"Moderna-mRNA-1273";6
2021-12-17;"Dose One";"2";"Moderna-mRNA-1273";7
2021-12-17;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-12-17;"Dose One";"3";"Moderna-mRNA-1273";7
2021-12-17;"Dose One";"4";"Moderna-mRNA-1273";2
2021-12-17;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-12-17;"Dose Two";"0";"Moderna-mRNA-1273";19
2021-12-17;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-17;"Dose Two";"1";"Moderna-mRNA-1273";10
2021-12-17;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-12-17;"Dose Two";"2";"Moderna-mRNA-1273";17
2021-12-17;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-12-17;"Dose Two";"3";"Moderna-mRNA-1273";19
2021-12-17;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-17;"Dose Two";"4";"Moderna-mRNA-1273";17
2021-12-17;"Booster";"0";"Pfizer-mRNA-BNT162b";25
2021-12-17;"Booster";"0";"Moderna-mRNA-1273";323
2021-12-17;"Booster";"1";"Pfizer-mRNA-BNT162b";16
2021-12-17;"Booster";"1";"Moderna-mRNA-1273";385
2021-12-17;"Booster";"2";"Pfizer-mRNA-BNT162b";15
2021-12-17;"Booster";"2";"Moderna-mRNA-1273";375
2021-12-17;"Booster";"3";"Pfizer-mRNA-BNT162b";17
2021-12-17;"Booster";"3";"Moderna-mRNA-1273";393
2021-12-17;"Booster";"4";"Pfizer-mRNA-BNT162b";9
2021-12-17;"Booster";"4";"Moderna-mRNA-1273";316
2021-12-18;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-18;"Dose One";"1";"Moderna-mRNA-1273";4
2021-12-18;"Dose One";"2";"Moderna-mRNA-1273";1
2021-12-18;"Dose Two";"0";"Moderna-mRNA-1273";4
2021-12-18;"Dose Two";"1";"Moderna-mRNA-1273";4
2021-12-18;"Dose Two";"2";"Moderna-mRNA-1273";4
2021-12-18;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-12-18;"Dose Two";"4";"Moderna-mRNA-1273";4
2021-12-18;"Booster";"0";"Pfizer-mRNA-BNT162b";1
2021-12-18;"Booster";"0";"Moderna-mRNA-1273";100
2021-12-18;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-12-18;"Booster";"1";"Moderna-mRNA-1273";117
2021-12-18;"Booster";"2";"Moderna-mRNA-1273";108
2021-12-18;"Booster";"2";"AZ-ChAdOx1";1
2021-12-18;"Booster";"3";"Moderna-mRNA-1273";85
2021-12-18;"Booster";"4";"Moderna-mRNA-1273";80
2021-12-19;"Dose One";"0";"Moderna-mRNA-1273";1
2021-12-19;"Dose One";"1";"Moderna-mRNA-1273";3
2021-12-19;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-19;"Dose One";"4";"Moderna-mRNA-1273";5
2021-12-19;"Dose Two";"0";"Moderna-mRNA-1273";4
2021-12-19;"Dose Two";"2";"Moderna-mRNA-1273";2
2021-12-19;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-12-19;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-12-19;"Booster";"0";"Moderna-mRNA-1273";38
2021-12-19;"Booster";"1";"Moderna-mRNA-1273";43
2021-12-19;"Booster";"2";"Moderna-mRNA-1273";52
2021-12-19;"Booster";"3";"Moderna-mRNA-1273";31
2021-12-19;"Booster";"4";"Moderna-mRNA-1273";36
2021-12-20;"Dose One";"0";"Moderna-mRNA-1273";4
2021-12-20;"Dose One";"1";"Moderna-mRNA-1273";5
2021-12-20;"Dose One";"2";"Moderna-mRNA-1273";5
2021-12-20;"Dose One";"3";"Moderna-mRNA-1273";3
2021-12-20;"Dose One";"4";"Moderna-mRNA-1273";4
2021-12-20;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-20;"Dose Two";"0";"Moderna-mRNA-1273";8
2021-12-20;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-20;"Dose Two";"1";"Moderna-mRNA-1273";14
2021-12-20;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-12-20;"Dose Two";"2";"Moderna-mRNA-1273";8
2021-12-20;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-20;"Dose Two";"3";"Moderna-mRNA-1273";9
2021-12-20;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-20;"Dose Two";"4";"Moderna-mRNA-1273";10
2021-12-20;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-12-20;"Booster";"0";"Moderna-mRNA-1273";257
2021-12-20;"Booster";"1";"Pfizer-mRNA-BNT162b";9
2021-12-20;"Booster";"1";"Moderna-mRNA-1273";237
2021-12-20;"Booster";"2";"Pfizer-mRNA-BNT162b";6
2021-12-20;"Booster";"2";"Moderna-mRNA-1273";231
2021-12-20;"Booster";"3";"Pfizer-mRNA-BNT162b";13
2021-12-20;"Booster";"3";"Moderna-mRNA-1273";239
2021-12-20;"Booster";"4";"Pfizer-mRNA-BNT162b";11
2021-12-20;"Booster";"4";"Moderna-mRNA-1273";210
2021-12-21;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-21;"Dose One";"0";"Moderna-mRNA-1273";9
2021-12-21;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-21;"Dose One";"1";"Moderna-mRNA-1273";6
2021-12-21;"Dose One";"2";"Moderna-mRNA-1273";12
2021-12-21;"Dose One";"3";"Moderna-mRNA-1273";5
2021-12-21;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-12-21;"Dose One";"4";"Moderna-mRNA-1273";5
2021-12-21;"Dose Two";"0";"Pfizer-mRNA-BNT162b";6
2021-12-21;"Dose Two";"0";"Moderna-mRNA-1273";24
2021-12-21;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-21;"Dose Two";"1";"Moderna-mRNA-1273";17
2021-12-21;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-12-21;"Dose Two";"2";"Moderna-mRNA-1273";12
2021-12-21;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-21;"Dose Two";"3";"Moderna-mRNA-1273";12
2021-12-21;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-21;"Dose Two";"4";"Moderna-mRNA-1273";14
2021-12-21;"Booster";"0";"Pfizer-mRNA-BNT162b";11
2021-12-21;"Booster";"0";"Moderna-mRNA-1273";333
2021-12-21;"Booster";"1";"Pfizer-mRNA-BNT162b";19
2021-12-21;"Booster";"1";"Moderna-mRNA-1273";348
2021-12-21;"Booster";"2";"Pfizer-mRNA-BNT162b";11
2021-12-21;"Booster";"2";"Moderna-mRNA-1273";277
2021-12-21;"Booster";"3";"Pfizer-mRNA-BNT162b";8
2021-12-21;"Booster";"3";"Moderna-mRNA-1273";283
2021-12-21;"Booster";"4";"Pfizer-mRNA-BNT162b";9
2021-12-21;"Booster";"4";"Moderna-mRNA-1273";305
2021-12-22;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-22;"Dose One";"0";"Moderna-mRNA-1273";6
2021-12-22;"Dose One";"1";"Moderna-mRNA-1273";5
2021-12-22;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-22;"Dose One";"3";"Moderna-mRNA-1273";5
2021-12-22;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-12-22;"Dose One";"4";"Moderna-mRNA-1273";6
2021-12-22;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-22;"Dose Two";"0";"Moderna-mRNA-1273";17
2021-12-22;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-22;"Dose Two";"1";"Moderna-mRNA-1273";16
2021-12-22;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-12-22;"Dose Two";"2";"Moderna-mRNA-1273";18
2021-12-22;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-22;"Dose Two";"3";"Moderna-mRNA-1273";14
2021-12-22;"Dose Two";"4";"Moderna-mRNA-1273";13
2021-12-22;"Booster";"0";"Pfizer-mRNA-BNT162b";15
2021-12-22;"Booster";"0";"Moderna-mRNA-1273";300
2021-12-22;"Booster";"1";"Pfizer-mRNA-BNT162b";14
2021-12-22;"Booster";"1";"Moderna-mRNA-1273";299
2021-12-22;"Booster";"2";"Pfizer-mRNA-BNT162b";12
2021-12-22;"Booster";"2";"Moderna-mRNA-1273";275
2021-12-22;"Booster";"3";"Pfizer-mRNA-BNT162b";10
2021-12-22;"Booster";"3";"Moderna-mRNA-1273";293
2021-12-22;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-12-22;"Booster";"4";"Moderna-mRNA-1273";282
2021-12-23;"Dose One";"0";"Moderna-mRNA-1273";8
2021-12-23;"Dose One";"1";"Moderna-mRNA-1273";4
2021-12-23;"Dose One";"2";"Moderna-mRNA-1273";1
2021-12-23;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-23;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-12-23;"Dose Two";"0";"Moderna-mRNA-1273";15
2021-12-23;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-12-23;"Dose Two";"1";"Moderna-mRNA-1273";13
2021-12-23;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-23;"Dose Two";"2";"Moderna-mRNA-1273";18
2021-12-23;"Dose Two";"3";"Pfizer-mRNA-BNT162b";4
2021-12-23;"Dose Two";"3";"Moderna-mRNA-1273";10
2021-12-23;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-12-23;"Dose Two";"4";"Moderna-mRNA-1273";11
2021-12-23;"Booster";"0";"Pfizer-mRNA-BNT162b";11
2021-12-23;"Booster";"0";"Moderna-mRNA-1273";274
2021-12-23;"Booster";"1";"Pfizer-mRNA-BNT162b";24
2021-12-23;"Booster";"1";"Moderna-mRNA-1273";297
2021-12-23;"Booster";"2";"Pfizer-mRNA-BNT162b";14
2021-12-23;"Booster";"2";"Moderna-mRNA-1273";251
2021-12-23;"Booster";"3";"Pfizer-mRNA-BNT162b";16
2021-12-23;"Booster";"3";"Moderna-mRNA-1273";221
2021-12-23;"Booster";"4";"Pfizer-mRNA-BNT162b";6
2021-12-23;"Booster";"4";"Moderna-mRNA-1273";241
2021-12-24;"Dose One";"0";"Moderna-mRNA-1273";4
2021-12-24;"Dose One";"1";"Moderna-mRNA-1273";3
2021-12-24;"Dose One";"2";"Moderna-mRNA-1273";1
2021-12-24;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-24;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-24;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-12-24;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-12-24;"Dose Two";"1";"Moderna-mRNA-1273";3
2021-12-24;"Dose Two";"2";"Moderna-mRNA-1273";4
2021-12-24;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-24;"Dose Two";"3";"Moderna-mRNA-1273";7
2021-12-24;"Dose Two";"4";"Moderna-mRNA-1273";6
2021-12-24;"Booster";"0";"Pfizer-mRNA-BNT162b";9
2021-12-24;"Booster";"0";"Moderna-mRNA-1273";73
2021-12-24;"Booster";"1";"Pfizer-mRNA-BNT162b";2
2021-12-24;"Booster";"1";"Moderna-mRNA-1273";98
2021-12-24;"Booster";"2";"Pfizer-mRNA-BNT162b";5
2021-12-24;"Booster";"2";"Moderna-mRNA-1273";98
2021-12-24;"Booster";"3";"Pfizer-mRNA-BNT162b";8
2021-12-24;"Booster";"3";"Moderna-mRNA-1273";80
2021-12-24;"Booster";"4";"Pfizer-mRNA-BNT162b";6
2021-12-24;"Booster";"4";"Moderna-mRNA-1273";87
2021-12-26;"Booster";"0";"Moderna-mRNA-1273";2
2021-12-26;"Booster";"2";"Moderna-mRNA-1273";2
2021-12-27;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-27;"Dose One";"0";"Moderna-mRNA-1273";4
2021-12-27;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-12-27;"Dose One";"1";"Moderna-mRNA-1273";2
2021-12-27;"Dose One";"2";"Moderna-mRNA-1273";1
2021-12-27;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-27;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-27;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-27;"Dose Two";"0";"Moderna-mRNA-1273";7
2021-12-27;"Dose Two";"1";"Pfizer-mRNA-BNT162b";3
2021-12-27;"Dose Two";"1";"Moderna-mRNA-1273";5
2021-12-27;"Dose Two";"2";"Moderna-mRNA-1273";10
2021-12-27;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-27;"Dose Two";"3";"Moderna-mRNA-1273";7
2021-12-27;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-27;"Dose Two";"4";"Moderna-mRNA-1273";6
2021-12-27;"Booster";"0";"Pfizer-mRNA-BNT162b";6
2021-12-27;"Booster";"0";"Moderna-mRNA-1273";170
2021-12-27;"Booster";"1";"Pfizer-mRNA-BNT162b";7
2021-12-27;"Booster";"1";"Moderna-mRNA-1273";178
2021-12-27;"Booster";"2";"Pfizer-mRNA-BNT162b";11
2021-12-27;"Booster";"2";"Moderna-mRNA-1273";153
2021-12-27;"Booster";"3";"Pfizer-mRNA-BNT162b";5
2021-12-27;"Booster";"3";"Moderna-mRNA-1273";135
2021-12-27;"Booster";"4";"Pfizer-mRNA-BNT162b";4
2021-12-27;"Booster";"4";"Moderna-mRNA-1273";145
2021-12-28;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-12-28;"Dose One";"0";"Moderna-mRNA-1273";4
2021-12-28;"Dose One";"1";"Moderna-mRNA-1273";2
2021-12-28;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-12-28;"Dose One";"3";"Moderna-mRNA-1273";4
2021-12-28;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-28;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-12-28;"Dose Two";"0";"Moderna-mRNA-1273";9
2021-12-28;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-28;"Dose Two";"1";"Moderna-mRNA-1273";13
2021-12-28;"Dose Two";"2";"Pfizer-mRNA-BNT162b";6
2021-12-28;"Dose Two";"2";"Moderna-mRNA-1273";11
2021-12-28;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-12-28;"Dose Two";"3";"Moderna-mRNA-1273";9
2021-12-28;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-28;"Dose Two";"4";"Moderna-mRNA-1273";8
2021-12-28;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-12-28;"Booster";"0";"Moderna-mRNA-1273";207
2021-12-28;"Booster";"1";"Pfizer-mRNA-BNT162b";13
2021-12-28;"Booster";"1";"Moderna-mRNA-1273";259
2021-12-28;"Booster";"2";"Pfizer-mRNA-BNT162b";16
2021-12-28;"Booster";"2";"Moderna-mRNA-1273";244
2021-12-28;"Booster";"3";"Pfizer-mRNA-BNT162b";14
2021-12-28;"Booster";"3";"Moderna-mRNA-1273";204
2021-12-28;"Booster";"4";"Pfizer-mRNA-BNT162b";8
2021-12-28;"Booster";"4";"Moderna-mRNA-1273";196
2021-12-29;"Dose One";"0";"Moderna-mRNA-1273";3
2021-12-29;"Dose One";"1";"Moderna-mRNA-1273";7
2021-12-29;"Dose One";"2";"Moderna-mRNA-1273";2
2021-12-29;"Dose One";"3";"Moderna-mRNA-1273";5
2021-12-29;"Dose One";"4";"Moderna-mRNA-1273";1
2021-12-29;"Dose Two";"0";"Moderna-mRNA-1273";11
2021-12-29;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-12-29;"Dose Two";"1";"Moderna-mRNA-1273";16
2021-12-29;"Dose Two";"2";"Moderna-mRNA-1273";9
2021-12-29;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-12-29;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-12-29;"Dose Two";"4";"Moderna-mRNA-1273";9
2021-12-29;"Booster";"0";"Pfizer-mRNA-BNT162b";4
2021-12-29;"Booster";"0";"Moderna-mRNA-1273";199
2021-12-29;"Booster";"1";"Pfizer-mRNA-BNT162b";7
2021-12-29;"Booster";"1";"Moderna-mRNA-1273";205
2021-12-29;"Booster";"2";"Pfizer-mRNA-BNT162b";5
2021-12-29;"Booster";"2";"Moderna-mRNA-1273";196
2021-12-29;"Booster";"3";"Pfizer-mRNA-BNT162b";6
2021-12-29;"Booster";"3";"Moderna-mRNA-1273";177
2021-12-29;"Booster";"4";"Pfizer-mRNA-BNT162b";4
2021-12-29;"Booster";"4";"Moderna-mRNA-1273";183
2021-12-30;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-12-30;"Dose One";"0";"Moderna-mRNA-1273";5
2021-12-30;"Dose One";"2";"Moderna-mRNA-1273";3
2021-12-30;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-12-30;"Dose One";"3";"Moderna-mRNA-1273";2
2021-12-30;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-12-30;"Dose Two";"0";"Moderna-mRNA-1273";20
2021-12-30;"Dose Two";"1";"Moderna-mRNA-1273";10
2021-12-30;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-12-30;"Dose Two";"2";"Moderna-mRNA-1273";6
2021-12-30;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-12-30;"Dose Two";"3";"Moderna-mRNA-1273";4
2021-12-30;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-12-30;"Dose Two";"4";"Moderna-mRNA-1273";13
2021-12-30;"Booster";"0";"Pfizer-mRNA-BNT162b";5
2021-12-30;"Booster";"0";"Moderna-mRNA-1273";193
2021-12-30;"Booster";"1";"Pfizer-mRNA-BNT162b";15
2021-12-30;"Booster";"1";"Moderna-mRNA-1273";200
2021-12-30;"Booster";"2";"Pfizer-mRNA-BNT162b";9
2021-12-30;"Booster";"2";"Moderna-mRNA-1273";178
2021-12-30;"Booster";"3";"Pfizer-mRNA-BNT162b";6
